shiptype,length,breadth,draught,longtitude,latitude,sog,cog,th,tss
79,151,23,8.2,15.52,55.73,15.8,242.0,241,1
79,151,23,8.2,15.51,55.73,15.8,241.3,241,1
79,151,23,8.2,15.5,55.73,15.9,241.3,241,1
79,151,23,8.2,15.5,55.73,15.9,241.3,241,1
79,151,23,8.2,15.49,55.72,15.8,241.3,241,1
79,151,23,8.2,15.48,55.72,15.8,241.3,241,1
79,151,23,8.2,15.47,55.72,15.8,241.7,241,1
79,151,23,8.2,15.47,55.72,15.8,241.7,241,1
79,151,23,8.2,15.46,55.72,15.8,240.3,240,1
79,151,23,8.2,15.45,55.71,15.8,240.3,240,1
79,151,23,8.2,15.45,55.71,15.8,240.3,240,1
79,151,23,8.2,15.44,55.71,15.9,240.3,240,1
79,151,23,8.2,15.43,55.71,15.9,239.6,240,1
79,151,23,8.2,15.43,55.7,15.9,240.0,240,1
79,151,23,8.2,15.42,55.7,15.9,240.7,240,1
79,151,23,8.2,15.41,55.7,15.8,240.3,240,1
79,151,23,8.2,15.41,55.7,15.8,240.0,240,1
79,151,23,8.2,15.4,55.7,15.8,240.0,240,1
79,151,23,8.2,15.39,55.69,15.8,240.0,240,1
79,151,23,8.2,15.39,55.69,15.9,240.0,240,1
79,151,23,8.2,15.38,55.69,16.0,239.6,240,1
79,151,23,8.2,15.37,55.69,15.9,239.3,239,1
79,151,23,8.2,15.36,55.68,15.9,238.6,239,1
79,151,23,8.2,15.36,55.68,15.8,238.6,239,1
79,151,23,8.2,15.35,55.68,15.9,239.0,239,1
79,151,23,8.2,15.34,55.68,15.9,239.2,240,1
79,151,23,8.2,15.33,55.67,16.0,239.0,239,1
79,151,23,8.2,15.32,55.67,16.0,238.6,239,1
79,151,23,8.2,15.32,55.67,16.1,239.0,239,1
79,151,23,8.2,15.31,55.67,16.1,237.5,239,1
79,151,23,8.2,15.3,55.66,16.1,238.6,239,1
79,151,23,8.2,15.29,55.66,16.1,238.6,239,1
79,151,23,8.2,15.29,55.66,16.2,238.6,239,1
79,151,23,8.2,15.28,55.66,16.1,239.0,239,1
79,151,23,8.2,15.27,55.65,16.0,238.7,238,1
79,151,23,8.2,15.27,55.65,15.9,238.0,238,1
79,151,23,8.2,15.26,55.65,15.9,237.2,238,1
79,151,23,8.2,15.25,55.65,16.0,238.0,238,1
79,151,23,8.2,15.25,55.64,16.0,237.6,238,1
79,151,23,8.2,15.24,55.64,15.9,238.0,238,1
79,151,23,8.2,15.24,55.64,15.8,238.3,238,1
79,151,23,8.2,15.23,55.64,15.9,237.6,238,1
79,151,23,8.2,15.22,55.64,15.9,238.3,238,1
79,151,23,8.2,15.22,55.63,16.0,238.0,238,1
79,151,23,8.2,15.21,55.63,16.0,237.6,238,1
79,151,23,8.2,15.2,55.63,16.0,238.0,238,1
79,151,23,8.2,15.2,55.63,16.0,238.0,238,1
79,151,23,8.2,15.19,55.63,16.1,238.0,238,1
79,151,23,8.2,15.19,55.62,16.0,238.0,238,1
79,151,23,8.2,15.18,55.62,16.1,237.6,238,1
79,151,23,8.2,15.17,55.62,16.0,237.6,238,1
79,151,23,8.2,15.17,55.62,16.0,238.0,238,1
79,151,23,8.2,15.16,55.61,16.0,237.6,238,1
79,151,23,8.2,15.15,55.61,15.9,238.6,239,1
79,151,23,8.2,15.15,55.61,15.9,239.7,239,1
79,151,23,8.2,15.14,55.61,15.9,239.0,239,1
79,151,23,8.2,15.13,55.6,15.9,239.0,239,1
79,151,23,8.2,15.13,55.6,16.0,239.0,239,1
79,151,23,8.2,15.12,55.6,16.0,238.6,239,1
79,151,23,8.2,15.11,55.6,16.0,240.0,240,1
79,151,23,8.2,15.11,55.59,16.0,240.0,240,1
79,151,23,8.2,15.1,55.59,16.0,240.0,240,1
79,151,23,8.2,15.09,55.59,15.9,240.2,241,1
79,151,23,8.2,15.08,55.59,16.0,241.0,241,1
79,151,23,8.2,15.07,55.58,16.0,241.7,241,1
79,151,23,8.2,15.07,55.58,16.0,241.3,241,1
79,151,23,8.2,15.03,55.57,16.2,241.0,241,1
79,151,23,8.2,14.99,55.56,16.1,241.0,241,1
79,151,23,8.2,14.98,55.56,16.1,241.0,241,1
79,151,23,8.2,14.98,55.55,16.1,241.0,241,1
79,151,23,8.2,14.97,55.55,16.1,241.0,241,1
79,151,23,8.2,14.96,55.55,16.2,241.0,241,1
79,151,23,8.2,14.95,55.55,16.2,241.0,241,1
79,151,23,8.2,14.94,55.54,16.3,240.6,241,1
79,151,23,8.2,14.94,55.54,16.3,241.0,241,1
79,151,23,8.2,14.93,55.54,16.2,241.0,241,1
79,151,23,8.2,14.92,55.54,16.3,241.7,241,1
79,151,23,8.2,14.91,55.53,16.3,241.3,241,1
79,151,23,8.2,14.9,55.53,16.4,241.3,241,1
79,151,23,8.2,14.88,55.52,16.4,241.0,241,1
79,151,23,8.2,14.86,55.52,16.4,241.6,241,1
79,151,23,8.2,14.85,55.51,16.4,241.0,241,1
79,151,23,8.2,14.84,55.51,16.5,241.0,241,1
79,151,23,8.2,14.83,55.51,16.5,241.3,241,1
79,151,23,8.2,14.82,55.51,16.4,240.6,241,1
79,151,23,8.2,14.82,55.5,16.4,241.0,241,1
79,151,23,8.2,14.81,55.5,16.3,241.3,241,1
79,151,23,8.2,14.8,55.5,16.3,240.6,241,1
79,151,23,8.2,14.8,55.5,16.3,240.6,241,1
79,151,23,8.2,14.79,55.5,16.3,240.6,241,1
79,151,23,8.2,14.78,55.49,16.4,241.0,241,1
79,151,23,8.2,14.77,55.49,16.4,240.6,241,1
79,151,23,8.2,14.77,55.49,16.5,240.6,241,1
79,151,23,8.2,14.75,55.48,16.4,241.3,241,1
79,151,23,8.2,14.74,55.48,16.3,241.0,241,1
79,151,23,8.2,14.74,55.48,16.2,241.0,241,1
79,151,23,8.2,14.73,55.48,16.2,241.0,241,1
79,151,23,8.2,14.72,55.47,16.3,241.0,241,1
79,151,23,8.2,14.71,55.47,16.3,240.6,241,1
79,151,23,8.2,14.71,55.47,16.3,241.0,241,1
79,151,23,8.2,14.7,55.47,16.3,241.0,241,1
79,151,23,8.2,14.7,55.47,16.3,241.0,241,1
79,151,23,8.2,14.69,55.46,16.2,240.6,241,1
79,151,23,8.2,14.68,55.46,16.2,240.2,241,1
79,151,23,8.2,14.67,55.46,16.3,240.6,241,1
79,151,23,8.2,14.67,55.46,16.3,240.6,241,1
79,151,23,8.2,14.66,55.45,16.3,241.0,241,1
79,151,23,8.2,14.65,55.45,16.3,240.6,241,1
79,151,23,8.2,14.64,55.45,16.3,240.6,241,1
79,151,23,8.2,14.64,55.45,16.3,240.6,241,1
79,151,23,8.2,14.63,55.45,16.3,240.2,241,1
79,151,23,8.2,14.62,55.44,16.4,240.3,241,1
79,151,23,8.2,14.62,55.44,16.3,241.0,241,1
79,151,23,8.2,14.61,55.44,16.4,240.6,241,1
79,151,23,8.2,14.6,55.44,16.4,240.6,241,1
79,151,23,8.2,14.59,55.43,16.4,241.0,241,1
79,151,23,8.2,14.59,55.43,16.4,240.6,241,1
79,151,23,8.2,14.58,55.43,16.2,238.5,235,1
79,151,23,8.2,14.58,55.43,16.1,231.1,229,1
79,151,23,8.2,14.57,55.42,16.2,226.6,227,1
79,151,23,8.2,14.56,55.42,16.2,221.7,221,1
79,151,23,8.2,14.56,55.42,16.4,220.9,222,1
79,151,23,8.2,14.55,55.41,16.5,221.3,222,1
79,151,23,8.2,14.55,55.41,16.5,221.3,222,1
79,151,23,8.2,14.54,55.41,16.5,221.3,221,1
79,151,23,8.2,14.54,55.4,16.5,220.3,221,1
79,151,23,8.2,14.53,55.4,16.5,220.6,221,1
79,151,23,8.2,14.53,55.4,16.5,219.9,221,1
79,151,23,8.2,14.52,55.39,16.5,220.3,221,1
79,151,23,8.2,14.52,55.39,16.5,220.6,221,1
79,151,23,8.2,14.51,55.39,16.5,219.9,221,1
79,151,23,8.2,14.51,55.38,16.5,220.6,221,1
79,151,23,8.2,14.5,55.38,16.5,219.9,221,1
79,151,23,8.2,14.5,55.38,16.5,220.3,221,1
79,151,23,8.2,14.49,55.37,16.5,218.9,220,1
79,151,23,8.2,14.49,55.37,16.4,219.6,220,1
79,151,23,8.2,14.48,55.36,16.5,218.9,220,1
79,151,23,8.2,14.48,55.36,16.5,219.3,220,1
79,151,23,8.2,14.47,55.36,16.5,219.3,220,1
79,151,23,8.2,14.47,55.35,16.5,219.6,220,1
79,151,23,8.2,14.46,55.35,16.5,218.9,220,1
79,151,23,8.2,14.46,55.35,16.6,218.9,220,1
79,151,23,8.2,14.45,55.34,16.6,218.9,220,1
79,151,23,8.2,14.45,55.34,16.6,219.3,220,1
79,151,23,8.2,14.44,55.34,16.5,219.3,220,1
79,151,23,8.2,14.44,55.33,16.6,218.9,220,1
79,151,23,8.2,14.43,55.33,16.5,219.3,220,1
79,151,23,8.2,14.43,55.33,16.5,218.9,220,1
79,151,23,8.2,14.42,55.32,16.5,219.3,220,1
79,151,23,8.2,14.41,55.32,16.5,218.9,220,1
79,151,23,8.2,14.41,55.32,16.5,219.3,220,1
79,151,23,8.2,14.4,55.31,16.5,219.3,220,1
79,151,23,8.2,14.4,55.31,16.5,218.6,220,1
79,151,23,8.2,14.4,55.3,16.5,219.3,220,1
79,151,23,8.2,14.39,55.3,16.5,218.6,220,1
79,151,23,8.2,14.38,55.3,16.5,219.6,220,1
79,151,23,8.2,14.38,55.29,16.5,217.6,219,1
79,151,23,8.2,14.37,55.29,16.5,217.9,220,1
79,151,23,8.2,14.37,55.29,16.5,218.6,220,1
79,151,23,8.2,14.36,55.28,16.5,218.2,220,1
79,151,23,8.2,14.36,55.28,16.5,218.6,220,1
79,151,23,8.2,14.35,55.28,16.5,219.3,220,1
79,151,23,8.2,14.35,55.27,16.5,219.3,220,1
79,151,23,8.2,14.34,55.27,16.5,218.9,220,1
79,151,23,8.2,14.34,55.27,16.5,218.9,220,1
79,151,23,8.2,14.33,55.26,16.5,218.6,220,1
79,151,23,8.2,14.33,55.26,16.6,218.6,220,1
79,151,23,8.2,14.32,55.25,16.5,218.9,220,1
79,151,23,8.2,14.32,55.25,16.5,218.2,220,1
79,151,23,8.2,14.31,55.25,16.5,219.3,220,1
79,151,23,8.2,14.31,55.24,16.5,218.2,220,1
79,151,23,8.2,14.3,55.24,16.5,219.3,220,1
79,151,23,8.2,14.3,55.24,16.5,219.3,220,1
79,151,23,8.2,14.29,55.23,16.5,218.9,220,1
79,151,23,8.2,14.29,55.23,16.5,219.3,220,1
79,151,23,8.2,14.28,55.23,16.6,219.3,220,1
79,151,23,8.2,14.28,55.22,16.6,219.6,220,1
79,151,23,8.2,14.27,55.22,16.6,219.3,220,1
79,151,23,8.2,14.27,55.22,16.5,218.6,220,1
79,151,23,8.2,14.26,55.21,16.5,219.6,220,1
79,151,23,8.2,14.26,55.21,16.5,219.3,220,1
79,151,23,8.2,14.25,55.2,16.5,220.0,220,1
79,151,23,8.2,14.25,55.2,16.5,219.6,220,1
79,151,23,8.2,14.24,55.2,16.5,219.6,220,1
79,151,23,8.2,14.24,55.19,16.5,219.3,220,1
79,151,23,8.2,14.23,55.19,16.5,219.3,220,1
79,151,23,8.2,14.23,55.19,16.5,218.9,220,1
79,151,23,8.2,14.22,55.18,16.5,219.3,220,1
79,151,23,8.2,14.22,55.18,16.6,218.9,220,1
79,151,23,8.2,14.21,55.18,16.4,219.6,220,1
79,151,23,8.2,14.21,55.17,16.4,218.9,220,1
79,151,23,8.2,14.2,55.17,16.5,219.6,220,1
79,151,23,8.2,14.2,55.17,16.5,218.9,220,1
79,151,23,8.2,14.19,55.16,16.5,218.6,220,1
79,151,23,8.2,14.19,55.16,16.4,219.6,220,1
79,151,23,8.2,14.18,55.15,16.5,219.3,220,1
79,151,23,8.2,14.18,55.15,16.5,219.6,220,1
79,151,23,8.2,14.17,55.15,16.4,218.9,220,1
79,151,23,8.2,14.17,55.14,16.4,218.9,220,1
79,151,23,8.2,14.16,55.14,16.4,220.0,220,1
79,151,23,8.2,14.16,55.14,16.5,220.2,222,1
79,151,23,8.2,14.15,55.13,16.5,220.3,221,1
79,151,23,8.2,14.15,55.13,16.5,219.6,221,1
79,151,23,8.2,14.14,55.13,16.5,219.9,221,1
79,151,23,8.2,14.14,55.12,16.5,219.6,221,1
79,151,23,8.2,14.13,55.12,16.5,220.3,221,1
79,151,23,8.2,14.13,55.12,16.4,220.6,221,1
79,151,23,8.2,14.12,55.11,16.5,220.3,221,1
79,151,23,8.2,14.12,55.11,16.5,219.9,221,1
79,151,23,8.2,14.11,55.11,16.5,220.6,221,1
79,151,23,8.2,14.11,55.1,16.4,220.3,221,1
79,151,23,8.2,14.1,55.1,16.4,220.6,221,1
79,151,23,8.2,14.1,55.1,16.5,219.9,221,1
79,151,23,8.2,14.09,55.09,16.4,220.6,221,1
79,151,23,8.2,14.09,55.09,16.4,222.5,225,1
79,151,23,8.2,14.08,55.09,16.3,222.9,224,1
79,151,23,8.2,14.07,55.08,16.4,224.0,224,1
79,151,23,8.2,14.07,55.08,16.4,223.6,224,1
79,151,23,8.2,14.06,55.08,16.0,232.9,243,1
79,151,23,8.2,14.06,55.07,15.9,246.4,245,1
79,151,23,8.2,14.05,55.07,16.0,244.3,244,1
79,151,23,8.2,14.04,55.07,16.1,245.2,246,1
79,151,23,8.2,14.04,55.07,16.3,245.2,246,1
79,151,23,8.2,14.03,55.07,16.4,246.0,246,1
79,151,23,8.2,14.02,55.06,16.4,246.0,246,1
79,151,23,8.2,14.01,55.06,16.4,245.6,246,1
79,151,23,8.2,14.01,55.06,16.4,245.6,246,1
79,151,23,8.2,14.0,55.06,16.4,245.3,246,1
79,151,23,8.2,13.99,55.06,16.4,244.8,248,1
79,151,23,8.2,13.98,55.06,16.5,247.6,248,1
79,151,23,8.2,13.98,55.05,16.5,249.0,249,1
79,151,23,8.2,13.97,55.05,16.4,249.0,249,1
79,151,23,8.2,13.96,55.05,16.4,248.6,249,1
79,151,23,8.2,13.96,55.05,16.4,248.6,249,1
79,151,23,8.2,13.95,55.05,16.4,249.0,249,1
79,151,23,8.2,13.94,55.05,16.4,248.3,249,1
79,151,23,8.2,13.93,55.04,16.4,249.0,249,1
79,151,23,8.2,13.93,55.04,16.4,248.6,249,1
79,151,23,8.2,13.92,55.04,16.5,250.0,250,1
79,151,23,8.2,13.91,55.04,16.4,250.6,250,1
79,151,23,8.2,13.9,55.04,16.4,250.0,250,1
79,151,23,8.2,13.9,55.04,16.4,249.6,250,1
79,151,23,8.2,13.89,55.03,16.4,250.0,250,1
79,151,23,8.2,13.88,55.03,16.4,250.0,250,1
79,151,23,8.2,13.87,55.03,16.5,250.0,250,1
79,151,23,8.2,13.87,55.03,16.5,249.6,250,1
79,151,23,8.2,13.86,55.03,16.4,250.0,250,1
79,151,23,8.2,13.85,55.03,16.4,250.6,250,1
79,151,23,8.2,13.84,55.02,16.4,250.0,250,1
79,151,23,8.2,13.84,55.02,16.4,250.0,250,1
79,151,23,8.2,13.83,55.02,16.4,250.3,250,1
79,151,23,8.2,13.82,55.02,16.3,250.7,250,1
79,151,23,8.2,13.81,55.02,16.3,250.3,250,1
79,151,23,8.2,13.81,55.02,16.4,250.3,250,1
79,151,23,8.2,13.8,55.02,16.4,250.0,250,1
79,151,23,8.2,13.79,55.01,16.4,250.0,250,1
79,151,23,8.2,13.78,55.01,16.4,250.3,250,1
79,151,23,8.2,13.78,55.01,16.4,250.6,250,1
79,151,23,8.2,13.77,55.01,16.4,250.0,250,1
79,151,23,8.2,13.76,55.01,16.5,250.6,250,1
79,151,23,8.2,13.75,55.01,16.5,250.0,250,1
79,151,23,8.2,13.75,55.0,16.5,250.3,250,1
79,151,23,8.2,13.74,55.0,16.4,250.3,250,1
79,151,23,8.2,13.73,55.0,16.5,250.3,250,1
79,151,23,8.2,13.72,55.0,16.5,250.3,250,1
79,151,23,8.2,13.72,55.0,16.5,250.6,250,1
79,151,23,8.2,13.71,55.0,16.5,250.6,250,1
79,151,23,8.2,13.7,55.0,16.5,250.3,250,1
79,151,23,8.2,13.69,54.99,16.5,250.3,250,1
79,151,23,8.2,13.69,54.99,16.5,250.6,250,1
79,151,23,8.2,13.68,54.99,16.5,250.6,250,1
79,151,23,8.2,13.67,54.99,16.5,250.6,250,1
79,151,23,8.2,13.66,54.99,16.5,250.6,250,1
79,151,23,8.2,13.66,54.99,16.5,250.6,250,1
79,151,23,8.2,13.65,54.98,16.5,250.6,250,1
79,151,23,8.2,13.64,54.98,16.6,251.3,250,1
79,151,23,8.2,13.63,54.98,16.6,250.0,249,1
79,151,23,8.2,13.63,54.98,16.5,250.6,250,1
79,151,23,8.2,13.62,54.98,16.5,250.0,250,1
79,151,23,8.2,13.61,54.98,16.5,250.3,250,1
79,151,23,8.2,13.6,54.98,16.5,250.3,250,1
79,151,23,8.2,13.6,54.97,16.5,250.3,250,1
79,151,23,8.2,13.59,54.97,16.5,250.0,250,1
79,151,23,8.2,13.58,54.97,16.5,250.6,250,1
79,151,23,8.2,13.57,54.97,16.4,250.3,250,1
79,151,23,8.2,13.57,54.97,16.4,250.6,250,1
79,151,23,8.2,13.56,54.97,16.4,250.3,250,1
79,151,23,8.2,13.55,54.97,16.4,253.6,254,1
79,151,23,8.2,13.54,54.96,16.4,253.6,254,1
79,151,23,8.2,13.54,54.96,16.4,253.6,253,1
79,151,23,8.2,13.53,54.96,16.4,253.3,253,1
79,151,23,8.2,13.52,54.96,16.4,253.3,253,1
79,151,23,8.2,13.51,54.96,16.5,253.6,253,1
79,151,23,8.2,13.51,54.96,16.5,253.3,253,1
79,151,23,8.2,13.5,54.96,16.5,253.3,253,1
79,151,23,8.2,13.49,54.95,16.5,253.3,253,1
79,151,23,8.2,13.48,54.95,16.5,253.3,253,1
79,151,23,8.2,13.48,54.95,16.5,253.0,253,1
79,151,23,8.2,13.47,54.95,16.5,253.3,253,1
79,151,23,8.2,13.46,54.95,16.5,253.6,253,1
79,151,23,8.2,13.45,54.95,16.5,253.0,253,1
79,151,23,8.2,13.44,54.95,16.6,253.3,253,1
79,151,23,8.2,13.42,54.94,16.6,253.3,253,1
79,151,23,8.2,13.41,54.94,16.6,253.3,253,1
79,151,23,8.2,13.4,54.94,16.6,253.6,253,1
79,151,23,8.2,13.39,54.94,16.7,253.6,253,1
79,151,23,8.2,13.38,54.94,16.7,253.6,253,1
79,151,23,8.2,13.38,54.93,16.6,250.3,250,1
79,151,23,8.2,13.37,54.93,16.7,250.3,250,1
79,151,23,8.2,13.36,54.93,16.8,250.3,250,1
79,151,23,8.2,13.35,54.93,16.8,250.3,250,1
79,151,23,8.2,13.35,54.93,16.9,249.6,250,1
79,151,23,8.2,13.34,54.93,16.8,249.3,250,1
79,151,23,8.2,13.33,54.93,16.8,249.6,250,1
79,151,23,8.2,13.32,54.92,16.7,249.6,250,1
79,151,23,8.2,13.31,54.92,16.7,250.0,250,1
79,151,23,8.2,13.31,54.92,16.7,250.0,250,1
79,151,23,8.2,13.3,54.92,16.7,250.3,250,1
79,151,23,8.2,13.29,54.92,16.7,250.6,250,1
79,151,23,8.2,13.28,54.92,16.7,249.6,250,1
79,151,23,8.2,13.28,54.91,16.6,249.3,250,1
79,151,23,8.2,13.27,54.91,16.5,249.3,250,1
79,151,23,8.2,13.26,54.91,16.5,248.9,250,1
79,151,23,8.2,13.25,54.91,16.4,249.3,250,1
79,151,23,8.2,13.25,54.91,16.4,248.9,250,1
79,151,23,8.2,13.24,54.91,16.3,248.9,250,1
79,151,23,8.2,13.23,54.9,16.3,248.9,250,1
79,151,23,8.2,13.23,54.9,16.3,249.2,250,1
79,151,23,8.2,13.22,54.9,16.2,249.6,250,1
79,151,23,8.2,13.21,54.9,16.3,249.2,250,1
79,151,23,8.2,13.2,54.9,16.3,249.2,250,1
79,151,23,8.2,13.2,54.9,16.3,249.6,250,1
79,151,23,8.2,13.19,54.9,16.3,249.6,250,1
79,151,23,8.2,13.18,54.89,16.3,249.6,250,1
79,151,23,8.2,13.17,54.89,16.4,249.6,250,1
79,151,23,8.2,13.17,54.89,16.4,249.6,250,1
79,151,23,8.2,13.16,54.89,16.4,250.0,250,1
79,151,23,8.2,13.15,54.89,16.4,250.0,250,1
79,151,23,8.2,13.14,54.89,16.4,250.0,250,1
79,151,23,8.2,13.14,54.88,16.5,250.0,250,1
79,151,23,8.2,13.13,54.88,16.4,249.6,250,1
79,151,23,8.2,13.12,54.88,16.4,250.0,250,1
79,151,23,8.2,13.11,54.88,16.4,250.0,250,1
79,151,23,8.2,13.11,54.88,16.4,250.0,250,1
79,151,23,8.2,13.1,54.88,16.4,250.0,250,1
79,151,23,8.2,13.09,54.87,16.4,250.3,250,1
79,151,23,8.2,13.08,54.87,16.4,250.6,250,1
79,151,23,8.2,13.08,54.87,16.5,251.0,250,1
79,151,23,8.2,13.07,54.87,16.5,251.0,250,1
79,151,23,8.2,13.06,54.87,16.5,251.0,250,1
79,151,23,8.2,13.06,54.87,16.5,251.3,250,1
79,151,23,8.2,13.05,54.87,16.6,251.7,250,1
79,151,23,8.2,13.04,54.86,16.6,251.3,250,1
79,151,23,8.2,13.03,54.86,16.6,251.3,250,1
79,151,23,8.2,13.02,54.86,16.6,251.7,250,1
79,151,23,8.2,13.02,54.86,16.6,251.3,250,1
79,151,23,8.2,13.01,54.86,16.6,251.3,250,1
79,151,23,8.2,13.0,54.86,16.6,251.7,250,1
79,151,23,8.2,12.99,54.86,16.5,251.7,250,1
79,151,23,8.2,12.99,54.85,16.5,251.3,250,1
79,151,23,8.2,12.98,54.85,16.5,251.7,250,1
79,151,23,8.2,12.97,54.85,16.5,251.3,250,1
79,151,23,8.2,12.96,54.85,16.5,251.0,250,1
79,151,23,8.2,12.96,54.85,16.5,251.3,250,1
79,151,23,8.2,12.95,54.85,16.5,251.3,250,1
79,151,23,8.2,12.94,54.85,16.5,251.3,250,1
79,151,23,8.2,12.93,54.84,16.4,251.3,250,1
79,151,23,8.2,12.93,54.84,16.4,251.3,250,1
79,151,23,8.2,12.92,54.84,16.4,251.0,250,1
79,151,23,8.2,12.91,54.84,16.4,251.0,250,1
79,151,23,8.2,12.9,54.84,16.3,251.0,250,1
79,151,23,8.2,12.9,54.84,16.4,251.3,250,1
79,151,23,8.2,12.89,54.84,16.3,251.4,250,1
79,151,23,8.2,12.88,54.83,16.3,251.0,250,1
79,151,23,8.2,12.87,54.83,16.3,251.4,250,1
79,151,23,8.2,12.87,54.83,16.3,251.4,250,1
79,151,23,8.2,12.86,54.83,16.4,251.0,250,1
79,151,23,8.2,12.85,54.83,16.4,250.6,250,1
79,151,23,8.2,12.84,54.83,16.4,251.0,250,1
79,151,23,8.2,12.84,54.82,16.3,251.0,250,1
79,151,23,8.2,12.83,54.82,16.4,251.3,250,1
79,151,23,8.2,12.82,54.82,16.4,250.6,250,1
79,151,23,8.2,12.81,54.82,16.4,251.0,250,1
79,151,23,8.2,12.81,54.82,16.4,251.0,250,1
79,151,23,8.2,12.8,54.82,16.4,250.6,250,1
79,151,23,8.2,12.79,54.82,16.4,250.6,250,1
79,151,23,8.2,12.78,54.81,16.4,250.6,250,1
79,151,23,8.2,12.78,54.81,16.4,251.0,250,1
79,151,23,8.2,12.77,54.81,16.4,250.6,250,1
79,151,23,8.2,12.76,54.81,16.4,250.3,250,1
79,151,23,8.2,12.76,54.81,16.4,251.0,250,1
79,151,23,8.2,12.75,54.81,16.3,251.0,250,1
79,151,23,8.2,12.74,54.81,16.3,250.7,250,1
79,151,23,8.2,12.73,54.8,16.3,250.3,250,1
79,151,23,8.2,12.73,54.8,16.3,251.5,242,1
79,151,23,8.2,12.72,54.8,15.8,237.6,238,1
79,151,23,8.2,12.71,54.8,15.9,237.3,237,1
79,151,23,8.2,12.71,54.8,16.0,237.7,237,1
79,151,23,8.2,12.7,54.79,16.1,237.3,237,1
79,151,23,8.2,12.69,54.79,16.1,237.3,237,1
79,151,23,8.2,12.69,54.79,16.1,237.3,237,1
79,151,23,8.2,12.68,54.79,16.2,237.7,237,1
79,151,23,8.2,12.67,54.78,16.2,238.0,237,1
79,151,23,8.2,12.67,54.78,16.1,237.7,237,1
79,151,23,8.2,12.66,54.78,16.1,237.7,237,1
79,151,23,8.2,12.66,54.78,16.1,237.3,237,1
79,151,23,8.2,12.65,54.77,16.1,237.7,237,1
79,151,23,8.2,12.64,54.77,16.1,237.3,237,1
79,151,23,8.2,12.64,54.77,16.1,237.3,237,1
79,151,23,8.2,12.63,54.77,16.1,237.3,237,1
79,151,23,8.2,12.62,54.76,16.1,237.3,237,1
79,151,23,8.2,12.62,54.76,16.1,237.3,237,1
79,151,23,8.2,12.61,54.76,16.1,237.3,237,1
79,151,23,8.2,12.6,54.76,16.1,237.3,237,1
79,151,23,8.2,12.6,54.76,16.0,237.3,237,1
79,151,23,8.2,12.59,54.75,16.0,237.3,237,1
79,151,23,8.2,12.58,54.75,16.0,237.7,237,1
79,151,23,8.2,12.58,54.75,16.0,237.7,237,1
79,151,23,8.2,12.57,54.75,16.1,237.3,237,1
79,151,23,8.2,12.56,54.74,16.1,237.7,237,1
79,151,23,8.2,12.56,54.74,16.2,240.7,239,1
79,151,23,8.2,12.55,54.74,16.1,239.3,239,1
79,151,23,8.2,12.54,54.74,16.1,239.7,239,1
79,151,23,8.2,12.54,54.73,16.2,239.7,239,1
79,151,23,8.2,12.53,54.73,16.2,239.7,239,1
79,151,23,8.2,12.52,54.73,16.2,239.7,239,1
79,151,23,8.2,12.52,54.73,16.2,240.0,239,1
79,151,23,8.2,12.51,54.73,16.2,239.7,239,1
79,151,23,8.2,12.5,54.72,16.3,239.7,239,1
79,151,23,8.2,12.5,54.72,16.3,239.7,239,1
79,151,23,8.2,12.49,54.72,16.3,238.2,239,1
79,151,23,8.2,12.48,54.72,16.3,239.3,239,1
79,151,23,8.2,12.48,54.71,16.3,239.0,239,1
79,151,23,8.2,12.47,54.71,16.3,239.7,239,1
79,151,23,8.2,12.46,54.71,16.3,239.3,239,1
79,151,23,8.2,12.46,54.71,16.3,239.0,239,1
79,151,23,8.2,12.45,54.7,16.3,238.6,239,1
79,151,23,8.2,12.44,54.7,16.3,239.0,239,1
79,151,23,8.2,12.44,54.7,16.2,237.3,232,1
79,151,23,8.2,12.43,54.7,16.0,229.8,227,1
79,151,23,8.2,12.43,54.69,15.9,222.2,223,1
79,151,23,8.2,12.42,54.69,16.0,223.3,223,1
79,151,23,8.2,12.42,54.69,16.1,223.0,223,1
79,151,23,8.2,12.41,54.68,16.1,222.6,223,1
79,151,23,8.2,12.4,54.68,16.1,223.0,223,1
79,151,23,8.2,12.4,54.68,16.1,223.3,223,1
79,151,23,8.2,12.39,54.67,16.2,223.3,223,1
79,151,23,8.2,12.39,54.67,16.2,223.3,223,1
79,151,23,8.2,12.38,54.67,16.2,223.3,223,1
79,151,23,8.2,12.38,54.66,16.2,223.3,223,1
79,151,23,8.2,12.37,54.66,16.1,223.3,223,1
79,151,23,8.2,12.37,54.66,16.1,223.3,223,1
79,151,23,8.2,12.36,54.65,16.1,223.7,223,1
79,151,23,8.2,12.36,54.65,16.1,223.7,223,1
79,151,23,8.2,12.35,54.65,16.2,223.7,223,1
79,151,23,8.2,12.35,54.65,16.2,223.7,223,1
79,151,23,8.2,12.34,54.64,16.3,224.0,223,1
79,151,23,8.2,12.34,54.64,16.3,224.0,223,1
79,151,23,8.2,12.33,54.64,16.3,224.0,223,1
79,151,23,8.2,12.32,54.63,16.3,223.7,223,1
79,151,23,8.2,12.32,54.63,16.3,224.0,224,1
79,151,23,8.2,12.31,54.63,16.3,223.0,223,1
79,151,23,8.2,12.31,54.62,16.3,223.0,223,1
79,151,23,8.2,12.3,54.62,16.3,223.0,223,1
79,151,23,8.2,12.3,54.62,16.3,223.3,223,1
